noisy_path,clean_path,snr_db
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00568.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00568.wav,4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00569.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00569.wav,-9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00570.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00570.wav,13.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00571.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00571.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00572.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00572.wav,7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00573.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00573.wav,1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00574.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00574.wav,1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00575.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00575.wav,5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00576.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00576.wav,6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00577.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00577.wav,-6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00578.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00578.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00579.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00579.wav,13.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00580.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00580.wav,3.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00581.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00581.wav,12.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00582.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00582.wav,8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00583.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00583.wav,3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00584.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00584.wav,-5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00585.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00585.wav,14.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00586.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00586.wav,11.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00587.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00587.wav,11.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00588.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00588.wav,8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00589.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00589.wav,-1.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00590.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00590.wav,14.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00591.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00591.wav,-2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00592.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00592.wav,-3.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00593.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00593.wav,11.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00594.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00594.wav,3.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00595.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00595.wav,-6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00596.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00596.wav,6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00597.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00597.wav,0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00598.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00598.wav,11.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00599.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00599.wav,1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00600.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00600.wav,1.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00601.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00601.wav,-0.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00602.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00602.wav,6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00603.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00603.wav,2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00604.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00604.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00605.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00605.wav,-0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00606.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00606.wav,-0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00607.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00607.wav,9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00608.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00608.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00609.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00609.wav,8.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00610.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00610.wav,-5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00611.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00611.wav,8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00612.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00612.wav,3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00613.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00613.wav,-6.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00614.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00614.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00615.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00615.wav,9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00616.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00616.wav,5.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00617.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00617.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00618.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00618.wav,13.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00619.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00619.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00620.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00620.wav,-8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00621.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00621.wav,10.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00622.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00622.wav,11.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00623.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00623.wav,0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00624.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00624.wav,-4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00625.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00625.wav,4.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00626.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00626.wav,-2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00627.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00627.wav,-1.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00628.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00628.wav,-1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00629.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00629.wav,11.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00630.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00630.wav,-2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00631.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00631.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00632.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00632.wav,-3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00633.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00633.wav,6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00634.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00634.wav,13.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00635.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00635.wav,14.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00636.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00636.wav,-5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00637.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00637.wav,-9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00638.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00638.wav,1.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00639.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00639.wav,3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00640.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00640.wav,2.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00641.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00641.wav,-4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00642.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00642.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00643.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00643.wav,1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00644.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00644.wav,-0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00645.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00645.wav,1.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00646.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00646.wav,-6.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00647.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00647.wav,-8.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00648.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00648.wav,4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00649.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00649.wav,12.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00650.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00650.wav,5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00651.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00651.wav,-8.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00652.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00652.wav,-4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00653.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00653.wav,9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00654.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00654.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00655.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00655.wav,-0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00656.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00656.wav,13.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00657.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00657.wav,3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00658.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00658.wav,7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00659.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00659.wav,-0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00660.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00660.wav,3.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00661.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00661.wav,12.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00662.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00662.wav,-10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00663.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00663.wav,-4.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00664.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00664.wav,7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00665.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00665.wav,-0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00666.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00666.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00667.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00667.wav,10.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00668.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00668.wav,-9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00669.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00669.wav,-9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00670.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00670.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00671.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00671.wav,-3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00672.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00672.wav,-8.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00673.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00673.wav,-2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00674.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00674.wav,15.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00675.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00675.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00676.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00676.wav,11.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00677.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00677.wav,-3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00678.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00678.wav,-0.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00679.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00679.wav,-3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00680.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00680.wav,6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00681.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00681.wav,-2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00682.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00682.wav,-1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00683.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00683.wav,-4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00684.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00684.wav,9.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00685.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00685.wav,4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00686.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00686.wav,-7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00687.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00687.wav,-1.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00688.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00688.wav,13.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00689.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00689.wav,12.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00690.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00690.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00691.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00691.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00692.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00692.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00693.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00693.wav,5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00694.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00694.wav,6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00695.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00695.wav,15.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00696.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00696.wav,-3.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00697.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00697.wav,-3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00698.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00698.wav,4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00699.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00699.wav,5.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00700.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00700.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00701.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00701.wav,12.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00702.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00702.wav,-9.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00703.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00703.wav,3.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00704.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00704.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00705.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00705.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00706.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00706.wav,1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00707.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00707.wav,7.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00708.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00708.wav,1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00709.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00709.wav,-2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00710.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00710.wav,6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00711.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00711.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00712.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00712.wav,-3.5
